2024-03-04 20:04:53;2024-03-04 20:04:53;[43] PING;[109/43] PING] PONG (1)
2024-03-04 20:04:54;2024-03-04 20:04:54;[44] PING;
2024-03-04 20:04:54;2024-03-04 20:04:54;[43] PING;[110/43] PING] PONG (2)
2024-03-04 20:04:55;2024-03-04 20:04:55;[44] PING;
2024-03-04 20:04:55;2024-03-04 20:04:55;[44] PING;[111/44] PING] PONG (1)
2024-03-04 20:04:55;2024-03-04 20:04:55;[44] PING;[112/44] PING] PONG (2)
2024-03-04 20:04:56;2024-03-04 20:04:56;[45] PING;
2024-03-04 20:04:56;2024-03-04 20:04:56;[45] PING;[113/45] PING] PONG (1)
2024-03-04 20:04:57;2024-03-04 20:04:57;[45] PING;
2024-03-04 20:04:58;2024-03-04 20:04:58;[46] PING;
2024-03-04 20:04:58;2024-03-04 20:04:58;[45] PING;[114/45] PING] PONG (2)
2024-03-04 20:04:59;2024-03-04 20:04:59;[46] PING;[117/46] PING] PONG (1)
2024-03-04 20:04:59;2024-03-04 20:04:59;[47] PING;
2024-03-04 20:04:59;2024-03-04 20:04:59;[46] PING;
2024-03-04 20:04:59;2024-03-04 20:04:59;[46] PING;(ignored)
2024-03-04 20:04:59;2024-03-04 20:04:59;[47] PING;[118/47] PING] PONG (1)
2024-03-04 20:05:01;2024-03-04 20:05:01;[48] PING;
2024-03-04 20:05:02;2024-03-04 20:05:02;[48] PING;[119/48] PING] PONG (1)
2024-03-04 20:05:02;2024-03-04 20:05:02;[47] PING;
2024-03-04 20:05:02;2024-03-04 20:05:02;[49] PING;
2024-03-04 20:05:02;2024-03-04 20:05:02;[47] PING;[120/47] PING] PONG (2)
2024-03-04 20:05:03;2024-03-04 20:05:03;[49] PING;[121/49] PING] PONG (1)
2024-03-04 20:05:04;2024-03-04 20:05:04;[50] PING;
2024-03-04 20:05:04;2024-03-04 20:05:04;[48] PING;
2024-03-04 20:05:05;2024-03-04 20:05:05;[48] PING;[124/48] PING] PONG (2)
2024-03-04 20:05:05;2024-03-04 20:05:05;[50] PING;[125/50] PING] PONG (1)
2024-03-04 20:05:06;2024-03-04 20:05:06;[49] PING;
2024-03-04 20:05:06;2024-03-04 20:05:06;[49] PING;[126/49] PING] PONG (2)
2024-03-04 20:05:07;2024-03-04 20:05:07;[51] PING;
2024-03-04 20:05:08;2024-03-04 20:05:08;[51] PING;[127/51] PING] PONG (1)
2024-03-04 20:05:08;2024-03-04 20:05:08;[52] PING;
2024-03-04 20:05:08;2024-03-04 20:05:08;[52] PING;[128/52] PING] PONG (1)
2024-03-04 20:05:09;2024-03-04 20:05:09;[50] PING;
2024-03-04 20:05:09;2024-03-04 20:05:09;[50] PING;[131/50] PING] PONG (2)
2024-03-04 20:05:09;2024-03-04 20:05:09;[51] PING;
2024-03-04 20:05:10;2024-03-04 20:05:10;[51] PING;[132/51] PING] PONG (2)
2024-03-04 20:05:10;2024-03-04 20:05:10;[53] PING;
2024-03-04 20:05:11;2024-03-04 20:05:11;[53] PING;[133/53] PING] PONG (1)
2024-03-04 20:05:12;2024-03-04 20:05:12;[52] PING;
2024-03-04 20:05:12;2024-03-04 20:05:12;[54] PING;
2024-03-04 20:05:12;2024-03-04 20:05:12;[52] PING;[134/52] PING] PONG (2)
2024-03-04 20:05:13;2024-03-04 20:05:13;[54] PING;[135/54] PING] PONG (1)
2024-03-04 20:05:13;2024-03-04 20:05:13;[53] PING;
2024-03-04 20:05:13;2024-03-04 20:05:13;[55] PING;
2024-03-04 20:05:14;2024-03-04 20:05:14;[53] PING;[138/53] PING] PONG (2)
2024-03-04 20:05:14;2024-03-04 20:05:14;[55] PING;[139/55] PING] PONG (1)
2024-03-04 20:05:15;2024-03-04 20:05:15;[56] PING;
2024-03-04 20:05:16;2024-03-04 20:05:16;[56] PING;[140/56] PING] PONG (1)
2024-03-04 20:05:16;2024-03-04 20:05:16;[54] PING;
2024-03-04 20:05:16;2024-03-04 20:05:16;[54] PING;[141/54] PING] PONG (2)
2024-03-04 20:05:18;2024-03-04 20:05:18;[57] PING;
2024-03-04 20:05:18;2024-03-04 20:05:18;[57] PING;(ignored)
2024-03-04 20:05:19;2024-03-04 20:05:19;[55] PING;
2024-03-04 20:05:19;2024-03-04 20:05:19;[55] PING;[144/55] PING] PONG (2)
2024-03-04 20:05:19;2024-03-04 20:05:19;[58] PING;
2024-03-04 20:05:20;2024-03-04 20:05:20;[58] PING;[145/58] PING] PONG (1)
2024-03-04 20:05:21;2024-03-04 20:05:21;[56] PING;
2024-03-04 20:05:21;2024-03-04 20:05:21;[56] PING;[146/56] PING] PONG (2)
2024-03-04 20:05:22;2024-03-04 20:05:22;[59] PING;
2024-03-04 20:05:22;2024-03-04 20:05:22;[59] PING;[147/59] PING] PONG (1)
2024-03-04 20:05:23;2024-03-04 20:05:23;[57] PING;
2024-03-04 20:05:23;2024-03-04 20:05:23;[57] PING;[150/57] PING] PONG (2)
2024-03-04 20:05:24;2024-03-04 20:05:24;[60] PING;
2024-03-04 20:05:24;2024-03-04 20:05:24;[60] PING;[151/60] PING] PONG (1)
2024-03-04 20:05:26;2024-03-04 20:05:26;[58] PING;
2024-03-04 20:05:26;2024-03-04 20:05:26;[61] PING;
2024-03-04 20:05:26;2024-03-04 20:05:26;[61] PING;[152/61] PING] PONG (1)
2024-03-04 20:05:26;2024-03-04 20:05:26;[58] PING;[153/58] PING] PONG (2)
2024-03-04 20:05:27;2024-03-04 20:05:27;[59] PING;
2024-03-04 20:05:28;2024-03-04 20:05:28;[62] PING;
2024-03-04 20:05:28;2024-03-04 20:05:28;[62] PING;(ignored)
2024-03-04 20:05:28;2024-03-04 20:05:28;[59] PING;[154/59] PING] PONG (2)
2024-03-04 20:05:28;2024-03-04 20:05:28;[60] PING;
2024-03-04 20:05:29;2024-03-04 20:05:29;[60] PING;[157/60] PING] PONG (2)
2024-03-04 20:05:29;2024-03-04 20:05:29;[61] PING;
2024-03-04 20:05:29;2024-03-04 20:05:29;[63] PING;
2024-03-04 20:05:29;2024-03-04 20:05:29;[63] PING;[158/63] PING] PONG (1)
2024-03-04 20:05:29;2024-03-04 20:05:29;[61] PING;[159/61] PING] PONG (2)
2024-03-04 20:05:31;2024-03-04 20:05:31;[62] PING;
2024-03-04 20:05:31;2024-03-04 20:05:31;[64] PING;
2024-03-04 20:05:31;2024-03-04 20:05:31;[62] PING;[160/62] PING] PONG (2)
2024-03-04 20:05:32;2024-03-04 20:05:32;[64] PING;[161/64] PING] PONG (1)
2024-03-04 20:05:34;2024-03-04 20:05:34;[63] PING;
2024-03-04 20:05:34;2024-03-04 20:05:34;[65] PING;
2024-03-04 20:05:34;2024-03-04 20:05:34;[63] PING;[164/63] PING] PONG (2)
2024-03-04 20:05:34;2024-03-04 20:05:34;[64] PING;
2024-03-04 20:05:35;2024-03-04 20:05:35;[64] PING;[165/64] PING] PONG (2)
2024-03-04 20:05:35;2024-03-04 20:05:35;[65] PING;[166/65] PING] PONG (1)
2024-03-04 20:05:35;2024-03-04 20:05:35;[65] PING;
2024-03-04 20:05:35;2024-03-04 20:05:35;[65] PING;[167/65] PING] PONG (2)
2024-03-04 20:05:36;2024-03-04 20:05:36;[66] PING;
2024-03-04 20:05:36;2024-03-04 20:05:36;[66] PING;
2024-03-04 20:05:37;2024-03-04 20:05:37;[66] PING;[168/66] PING] PONG (1)
2024-03-04 20:05:37;2024-03-04 20:05:37;[66] PING;[169/66] PING] PONG (2)
2024-03-04 20:05:37;2024-03-04 20:05:37;[67] PING;
2024-03-04 20:05:37;2024-03-04 20:05:37;[67] PING;
2024-03-04 20:05:38;2024-03-04 20:05:38;[67] PING;[170/67] PING] PONG (2)
2024-03-04 20:05:38;2024-03-04 20:05:38;[68] PING;
2024-03-04 20:05:38;2024-03-04 20:05:38;[67] PING;[171/67] PING] PONG (1)
2024-03-04 20:05:38;2024-03-04 20:05:38;[68] PING;[172/68] PING] PONG (2)
2024-03-04 20:05:39;2024-03-04 20:05:39;[68] PING;
2024-03-04 20:05:40;2024-03-04 20:05:40;[69] PING;
2024-03-04 20:05:40;2024-03-04 20:05:40;[68] PING;[175/68] PING] PONG (1)
2024-03-04 20:05:40;2024-03-04 20:05:40;[69] PING;[176/69] PING] PONG (2)
2024-03-04 20:05:42;2024-03-04 20:05:42;[69] PING;
2024-03-04 20:05:42;2024-03-04 20:05:42;[69] PING;(ignored)
2024-03-04 20:05:42;2024-03-04 20:05:42;[70] PING;
2024-03-04 20:05:43;2024-03-04 20:05:43;[70] PING;
2024-03-04 20:05:43;2024-03-04 20:05:43;[70] PING;(ignored)
2024-03-04 20:05:43;2024-03-04 20:05:43;[70] PING;[177/70] PING] PONG (1)
2024-03-04 20:05:44;2024-03-04 20:05:44;[71] PING;
2024-03-04 20:05:44;2024-03-04 20:05:44;[71] PING;
2024-03-04 20:05:44;2024-03-04 20:05:44;[71] PING;[180/71] PING] PONG (1)
2024-03-04 20:05:45;2024-03-04 20:05:45;[71] PING;[181/71] PING] PONG (2)
2024-03-04 20:05:45;2024-03-04 20:05:45;[72] PING;
2024-03-04 20:05:45;2024-03-04 20:05:45;[72] PING;[182/72] PING] PONG (2)
2024-03-04 20:05:47;2024-03-04 20:05:47;[72] PING;
2024-03-04 20:05:47;2024-03-04 20:05:47;[73] PING;
2024-03-04 20:05:47;2024-03-04 20:05:47;[72] PING;[183/72] PING] PONG (1)
2024-03-04 20:05:47;2024-03-04 20:05:47;[73] PING;[184/73] PING] PONG (2)
2024-03-04 20:05:48;2024-03-04 20:05:48;[73] PING;
2024-03-04 20:05:48;2024-03-04 20:05:48;[73] PING;[185/73] PING] PONG (1)
2024-03-04 20:05:50;2024-03-04 20:05:50;[74] PING;
2024-03-04 20:05:50;2024-03-04 20:05:50;[74] PING;[188/74] PING] PONG (2)
2024-03-04 20:05:50;2024-03-04 20:05:50;[74] PING;
2024-03-04 20:05:51;2024-03-04 20:05:51;[74] PING;[189/74] PING] PONG (1)
2024-03-04 20:05:51;2024-03-04 20:05:51;[75] PING;
2024-03-04 20:05:52;2024-03-04 20:05:52;[75] PING;[190/75] PING] PONG (2)
2024-03-04 20:05:52;2024-03-04 20:05:52;[75] PING;
2024-03-04 20:05:52;2024-03-04 20:05:52;[76] PING;
2024-03-04 20:05:53;2024-03-04 20:05:53;[76] PING;[191/76] PING] PONG (2)
2024-03-04 20:05:53;2024-03-04 20:05:53;[75] PING;[192/75] PING] PONG (1)
2024-03-04 20:05:55;2024-03-04 20:05:55;[76] PING;
2024-03-04 20:05:55;2024-03-04 20:05:55;[77] PING;
2024-03-04 20:05:55;2024-03-04 20:05:55;[76] PING;[195/76] PING] PONG (1)
2024-03-04 20:05:55;2024-03-04 20:05:55;[77] PING;[196/77] PING] PONG (2)
2024-03-04 20:05:56;2024-03-04 20:05:56;[77] PING;
2024-03-04 20:05:56;2024-03-04 20:05:56;[78] PING;
2024-03-04 20:05:56;2024-03-04 20:05:56;[78] PING;[197/78] PING] PONG (2)
2024-03-04 20:05:56;2024-03-04 20:05:56;[77] PING;[198/77] PING] PONG (1)
2024-03-04 20:05:58;2024-03-04 20:05:58;[79] PING;
2024-03-04 20:05:59;2024-03-04 20:05:59;[78] PING;
2024-03-04 20:05:59;2024-03-04 20:05:59;[79] PING;[201/79] PING] PONG (2)
2024-03-04 20:05:59;2024-03-04 20:05:59;[78] PING;[202/78] PING] PONG (1)
2024-03-04 20:05:59;2024-03-04 20:05:59;[80] PING;
2024-03-04 20:06:00;2024-03-04 20:06:00;[80] PING;[203/80] PING] PONG (2)
2024-03-04 20:06:00;2024-03-04 20:06:00;[81] PING;
2024-03-04 20:06:00;2024-03-04 20:06:00;[79] PING;
2024-03-04 20:06:00;2024-03-04 20:06:00;[81] PING;[204/81] PING] PONG (2)
2024-03-04 20:06:01;2024-03-04 20:06:01;[79] PING;[205/79] PING] PONG (1)
2024-03-04 20:06:02;2024-03-04 20:06:02;[82] PING;
2024-03-04 20:06:03;2024-03-04 20:06:03;[82] PING;[206/82] PING] PONG (2)
2024-03-04 20:06:03;2024-03-04 20:06:03;[80] PING;
2024-03-04 20:06:03;2024-03-04 20:06:03;[83] PING;
2024-03-04 20:06:03;2024-03-04 20:06:03;[80] PING;[207/80] PING] PONG (1)
2024-03-04 20:06:03;2024-03-04 20:06:03;[83] PING;[208/83] PING] PONG (2)
2024-03-04 20:06:04;2024-03-04 20:06:04;[84] PING;
2024-03-04 20:06:04;2024-03-04 20:06:04;[81] PING;
2024-03-04 20:06:05;2024-03-04 20:06:05;[84] PING;[211/84] PING] PONG (2)
2024-03-04 20:06:05;2024-03-04 20:06:05;[85] PING;
2024-03-04 20:06:05;2024-03-04 20:06:05;[81] PING;[212/81] PING] PONG (1)
2024-03-04 20:06:06;2024-03-04 20:06:06;[85] PING;[213/85] PING] PONG (2)
2024-03-04 20:06:06;2024-03-04 20:06:06;[82] PING;
2024-03-04 20:06:07;2024-03-04 20:06:07;[86] PING;
2024-03-04 20:06:07;2024-03-04 20:06:07;[82] PING;[214/82] PING] PONG (1)
2024-03-04 20:06:07;2024-03-04 20:06:07;[83] PING;
2024-03-04 20:06:07;2024-03-04 20:06:07;[86] PING;[215/86] PING] PONG (2)
2024-03-04 20:06:08;2024-03-04 20:06:08;[83] PING;[216/83] PING] PONG (1)
2024-03-04 20:06:08;2024-03-04 20:06:08;[87] PING;
2024-03-04 20:06:08;2024-03-04 20:06:08;[84] PING;
2024-03-04 20:06:08;2024-03-04 20:06:08;[84] PING;[217/84] PING] PONG (1)
2024-03-04 20:06:09;2024-03-04 20:06:09;[87] PING;[220/87] PING] PONG (2)
2024-03-04 20:06:09;2024-03-04 20:06:09;[88] PING;
2024-03-04 20:06:09;2024-03-04 20:06:09;[88] PING;[221/88] PING] PONG (2)
2024-03-04 20:06:10;2024-03-04 20:06:10;[85] PING;
2024-03-04 20:06:10;2024-03-04 20:06:10;[85] PING;[222/85] PING] PONG (1)
2024-03-04 20:06:11;2024-03-04 20:06:11;[86] PING;
2024-03-04 20:06:11;2024-03-04 20:06:11;[89] PING;
